filename,label,source,target,path
12992000513300.jpg,Eucommia ulmoides,field,8,dataset/images/field/eucommia_ulmoides/12992000513300.jpg
ny1074-07-3.jpg,Ulmus glabra,lab,22,dataset/images/lab/ulmus_glabra/ny1074-07-3.jpg
wb1221-06-3.jpg,Magnolia acuminata,lab,12,dataset/images/lab/magnolia_acuminata/wb1221-06-3.jpg
wb1047-08-4.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1047-08-4.jpg
ny1049-02-2.jpg,Ulmus pumila,lab,23,dataset/images/lab/ulmus_pumila/ny1049-02-2.jpg
wb1048-11-2.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1048-11-2.jpg
13001274154252.jpg,Cedrus atlantica,field,6,dataset/images/field/cedrus_atlantica/13001274154252.jpg
wb1217-03-2.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/wb1217-03-2.jpg
wb1412-08-2.jpg,Castanea dentata,lab,5,dataset/images/lab/castanea_dentata/wb1412-08-2.jpg
13291732974669.jpg,Acer campestre,field,1,dataset/images/field/acer_campestre/13291732974669.jpg
13291736091645.jpg,Ulmus pumila,field,23,dataset/images/field/ulmus_pumila/13291736091645.jpg
pi2767-07-2.jpg,Gleditsia triacanthos,lab,10,dataset/images/lab/gleditsia_triacanthos/pi2767-07-2.jpg
12995309748789.jpg,Abies concolor,field,0,dataset/images/field/abies_concolor/12995309748789.jpg
pi2479-07-1.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi2479-07-1.jpg
wb1459-04-2.jpg,Magnolia grandiflora,lab,13,dataset/images/lab/magnolia_grandiflora/wb1459-04-2.jpg
12991999029622.jpg,Cercis canadensis,field,7,dataset/images/field/cercis_canadensis/12991999029622.jpg
pi2480-02-2.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi2480-02-2.jpg
pi2492-08-4.jpg,Cercis canadensis,lab,7,dataset/images/lab/cercis_canadensis/pi2492-08-4.jpg
ny1080-06-2.jpg,Acer campestre,lab,1,dataset/images/lab/acer_campestre/ny1080-06-2.jpg
wb1222-03-3.jpg,Magnolia acuminata,lab,12,dataset/images/lab/magnolia_acuminata/wb1222-03-3.jpg
pi1072-03-3.jpg,Gleditsia triacanthos,lab,10,dataset/images/lab/gleditsia_triacanthos/pi1072-03-3.jpg
ny1141-10-2.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1141-10-2.jpg
12992000911703.jpg,Gleditsia triacanthos,field,10,dataset/images/field/gleditsia_triacanthos/12992000911703.jpg
ny1075-11-4.jpg,Ulmus glabra,lab,22,dataset/images/lab/ulmus_glabra/ny1075-11-4.jpg
wb1002-07-3.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1002-07-3.jpg
wb1217-10-2.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/wb1217-10-2.jpg
13291724506095.jpg,Ulmus pumila,field,23,dataset/images/field/ulmus_pumila/13291724506095.jpg
ny1022-10-3.jpg,Larix decidua,lab,11,dataset/images/lab/larix_decidua/ny1022-10-3.jpg
wb1581-03-4.jpg,Albizia julibrissin,lab,24,dataset/images/lab/albizia_julibrissin/wb1581-03-4.jpg
ny1081-06-4.jpg,Acer campestre,lab,1,dataset/images/lab/acer_campestre/ny1081-06-4.jpg
wb1048-03-3.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1048-03-3.jpg
13001240194352.jpg,Asimina triloba,field,2,dataset/images/field/asimina_triloba/13001240194352.jpg
pi2788-03-1.jpg,Catalpa bignonioides,lab,26,dataset/images/lab/catalpa_bignonioides/pi2788-03-1.jpg
13001269151465.jpg,Catalpa bignonioides,field,26,dataset/images/field/catalpa_bignonioides/13001269151465.jpg
wb1372-07-1.jpg,Ficus carica,lab,28,dataset/images/lab/ficus_carica/wb1372-07-1.jpg
13002228280806.jpg,Ulmus rubra,field,29,dataset/images/field/ulmus_rubra/13002228280806.jpg
pi2718-08-1.jpg,Catalpa bignonioides,lab,26,dataset/images/lab/catalpa_bignonioides/pi2718-08-1.jpg
pi2534-03-4.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/pi2534-03-4.jpg
pi2477-08-4.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi2477-08-4.jpg
ny1036-06-2.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1036-06-2.jpg
ny1024-01-2.jpg,Larix decidua,lab,11,dataset/images/lab/larix_decidua/ny1024-01-2.jpg
ny1157-25-3.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1157-25-3.jpg
pi2478-01-2.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi2478-01-2.jpg
wb1582-06-1.jpg,Albizia julibrissin,lab,24,dataset/images/lab/albizia_julibrissin/wb1582-06-1.jpg
wb1412-02-2.jpg,Castanea dentata,lab,5,dataset/images/lab/castanea_dentata/wb1412-02-2.jpg
12995309745536.jpg,Abies concolor,field,0,dataset/images/field/abies_concolor/12995309745536.jpg
13002223732831.jpg,Tsuga canadensis,field,21,dataset/images/field/tsuga_canadensis/13002223732831.jpg
ny1157-03-3.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1157-03-3.jpg
wb1086-09-3.jpg,Tsuga canadensis,lab,21,dataset/images/lab/tsuga_canadensis/wb1086-09-3.jpg
pi2179-01-1.jpg,Asimina triloba,lab,2,dataset/images/lab/asimina_triloba/pi2179-01-1.jpg
wb1086-05-1.jpg,Tsuga canadensis,lab,21,dataset/images/lab/tsuga_canadensis/wb1086-05-1.jpg
ny1140-07-4.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1140-07-4.jpg
13291732975387.jpg,Acer campestre,field,1,dataset/images/field/acer_campestre/13291732975387.jpg
1258480850_0008.jpg,Betula jacqemontii,field,3,dataset/images/field/betula_jacqemontii/1258480850_0008.jpg
ny1024-01-1.jpg,Larix decidua,lab,11,dataset/images/lab/larix_decidua/ny1024-01-1.jpg
ny1140-04-4.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1140-04-4.jpg
wb1370-01-4.jpg,Ficus carica,lab,28,dataset/images/lab/ficus_carica/wb1370-01-4.jpg
13291661488693.jpg,Betula alleghaniensis,field,25,dataset/images/field/betula_alleghaniensis/13291661488693.jpg
wb1046-10-2.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1046-10-2.jpg
13001240192524.jpg,Asimina triloba,field,2,dataset/images/field/asimina_triloba/13001240192524.jpg
wb1414-10-2.jpg,Castanea dentata,lab,5,dataset/images/lab/castanea_dentata/wb1414-10-2.jpg
pi2718-03-3.jpg,Catalpa bignonioides,lab,26,dataset/images/lab/catalpa_bignonioides/pi2718-03-3.jpg
ny1137-02-2.jpg,Cedrus atlantica,lab,6,dataset/images/lab/cedrus_atlantica/ny1137-02-2.jpg
pi2615-10-3.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/pi2615-10-3.jpg
wb1165-04-2.jpg,Populus deltoides,lab,16,dataset/images/lab/populus_deltoides/wb1165-04-2.jpg
12995307070714.jpg,Abies concolor,field,0,dataset/images/field/abies_concolor/12995307070714.jpg
pi2492-12-3.jpg,Cercis canadensis,lab,7,dataset/images/lab/cercis_canadensis/pi2492-12-3.jpg
wb1413-07-2.jpg,Castanea dentata,lab,5,dataset/images/lab/castanea_dentata/wb1413-07-2.jpg
ny1079-01-2.jpg,Acer campestre,lab,1,dataset/images/lab/acer_campestre/ny1079-01-2.jpg
13001931308370.jpg,Ficus carica,field,28,dataset/images/field/ficus_carica/13001931308370.jpg
ny1140-05-3.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1140-05-3.jpg
ny1035-03-1.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1035-03-1.jpg
ny1142-08-1.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1142-08-1.jpg
ny1179-01-1.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1179-01-1.jpg
wb1262-05-2.jpg,Paulownia tomentosa,lab,15,dataset/images/lab/paulownia_tomentosa/wb1262-05-2.jpg
pi0001-11-4.jpg,Cercis canadensis,lab,7,dataset/images/lab/cercis_canadensis/pi0001-11-4.jpg
ny1157-16-1.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1157-16-1.jpg
pi0014-01-3.jpg,Cercis canadensis,lab,7,dataset/images/lab/cercis_canadensis/pi0014-01-3.jpg
ny1152-14-2.jpg,Eucommia ulmoides,lab,8,dataset/images/lab/eucommia_ulmoides/ny1152-14-2.jpg
ny1037-04-1.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1037-04-1.jpg
pi2718-03-2.jpg,Catalpa bignonioides,lab,26,dataset/images/lab/catalpa_bignonioides/pi2718-03-2.jpg
wb1087-09-2.jpg,Tsuga canadensis,lab,21,dataset/images/lab/tsuga_canadensis/wb1087-09-2.jpg
wb1048-02-2.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1048-02-2.jpg
13291689606119.jpg,Larix decidua,field,11,dataset/images/field/larix_decidua/13291689606119.jpg
13001959996778.jpg,Magnolia acuminata,field,12,dataset/images/field/magnolia_acuminata/13001959996778.jpg
1258480850_0003.jpg,Betula jacqemontii,field,3,dataset/images/field/betula_jacqemontii/1258480850_0003.jpg
wb1394-09-3.jpg,Betula alleghaniensis,lab,25,dataset/images/lab/betula_alleghaniensis/wb1394-09-3.jpg
ny1036-01-1.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1036-01-1.jpg
wb1047-01-4.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1047-01-4.jpg
wb1087-08-4.jpg,Tsuga canadensis,lab,21,dataset/images/lab/tsuga_canadensis/wb1087-08-4.jpg
13291788884522.jpg,Castanea dentata,field,5,dataset/images/field/castanea_dentata/13291788884522.jpg
ny1152-12-1.jpg,Eucommia ulmoides,lab,8,dataset/images/lab/eucommia_ulmoides/ny1152-12-1.jpg
wb1457-04-3.jpg,Magnolia grandiflora,lab,13,dataset/images/lab/magnolia_grandiflora/wb1457-04-3.jpg
13002223733816.jpg,Tsuga canadensis,field,21,dataset/images/field/tsuga_canadensis/13002223733816.jpg
ny1075-04-3.jpg,Ulmus glabra,lab,22,dataset/images/lab/ulmus_glabra/ny1075-04-3.jpg
pi2769-06-4.jpg,Gleditsia triacanthos,lab,10,dataset/images/lab/gleditsia_triacanthos/pi2769-06-4.jpg
ny1157-29-4.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1157-29-4.jpg
ny1179-07-3.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1179-07-3.jpg
wb1217-02-1.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/wb1217-02-1.jpg
wb1002-05-1.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1002-05-1.jpg
wb1001-05-3.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1001-05-3.jpg
13001274158759.jpg,Cedrus atlantica,field,6,dataset/images/field/cedrus_atlantica/13001274158759.jpg
ny1140-08-1.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1140-08-1.jpg
wb1395-10-3.jpg,Betula alleghaniensis,lab,25,dataset/images/lab/betula_alleghaniensis/wb1395-10-3.jpg
pi0034-02-2.jpg,Chionanthus virginicus,lab,27,dataset/images/lab/chionanthus_virginicus/pi0034-02-2.jpg
pi2769-01-3.jpg,Gleditsia triacanthos,lab,10,dataset/images/lab/gleditsia_triacanthos/pi2769-01-3.jpg
ny1138-07-4.jpg,Cedrus atlantica,lab,6,dataset/images/lab/cedrus_atlantica/ny1138-07-4.jpg
pi1072-02-3.jpg,Gleditsia triacanthos,lab,10,dataset/images/lab/gleditsia_triacanthos/pi1072-02-3.jpg
wb1087-08-2.jpg,Tsuga canadensis,lab,21,dataset/images/lab/tsuga_canadensis/wb1087-08-2.jpg
1258480850_0001.jpg,Betula jacqemontii,field,3,dataset/images/field/betula_jacqemontii/1258480850_0001.jpg
pi0078-02-3.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi0078-02-3.jpg
ny1050-01-3.jpg,Ulmus pumila,lab,23,dataset/images/lab/ulmus_pumila/ny1050-01-3.jpg
ny1023-10-3.jpg,Larix decidua,lab,11,dataset/images/lab/larix_decidua/ny1023-10-3.jpg
1259118878_0084.jpg,Magnolia grandiflora,field,13,dataset/images/field/magnolia_grandiflora/1259118878_0084.jpg
wb1262-09-1.jpg,Paulownia tomentosa,lab,15,dataset/images/lab/paulownia_tomentosa/wb1262-09-1.jpg
wb1394-10-1.jpg,Betula alleghaniensis,lab,25,dataset/images/lab/betula_alleghaniensis/wb1394-10-1.jpg
ny1036-08-3.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1036-08-3.jpg
pi2492-11-4.jpg,Cercis canadensis,lab,7,dataset/images/lab/cercis_canadensis/pi2492-11-4.jpg
pi2479-07-2.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi2479-07-2.jpg
ny1022-05-3.jpg,Larix decidua,lab,11,dataset/images/lab/larix_decidua/ny1022-05-3.jpg
12995309746566.jpg,Abies concolor,field,0,dataset/images/field/abies_concolor/12995309746566.jpg
wb1047-01-2.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1047-01-2.jpg
pi2477-09-1.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi2477-09-1.jpg
wb1582-05-1.jpg,Albizia julibrissin,lab,24,dataset/images/lab/albizia_julibrissin/wb1582-05-1.jpg
ny1050-04-3.jpg,Ulmus pumila,lab,23,dataset/images/lab/ulmus_pumila/ny1050-04-3.jpg
1252647219_0000.jpg,Morus alba,field,14,dataset/images/field/morus_alba/1252647219_0000.jpg
1249061153_0001.jpg,Cedrus atlantica,field,6,dataset/images/field/cedrus_atlantica/1249061153_0001.jpg
ny1036-02-1.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1036-02-1.jpg
wb1165-06-4.jpg,Populus deltoides,lab,16,dataset/images/lab/populus_deltoides/wb1165-06-4.jpg
wb1002-06-4.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1002-06-4.jpg
wb1394-10-3.jpg,Betula alleghaniensis,lab,25,dataset/images/lab/betula_alleghaniensis/wb1394-10-3.jpg
ny1037-04-4.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1037-04-4.jpg
pi0078-04-2.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi0078-04-2.jpg
pi2177-01-1.jpg,Asimina triloba,lab,2,dataset/images/lab/asimina_triloba/pi2177-01-1.jpg
pi2534-02-1.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/pi2534-02-1.jpg
1249061153_0003.jpg,Cedrus atlantica,field,6,dataset/images/field/cedrus_atlantica/1249061153_0003.jpg
13001931300660.jpg,Ficus carica,field,28,dataset/images/field/ficus_carica/13001931300660.jpg
ny1157-09-4.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1157-09-4.jpg
wb1003-04-1.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1003-04-1.jpg
wb1001-03-4.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1001-03-4.jpg
pi2718-11-4.jpg,Catalpa bignonioides,lab,26,dataset/images/lab/catalpa_bignonioides/pi2718-11-4.jpg
ny1152-05-3.jpg,Eucommia ulmoides,lab,8,dataset/images/lab/eucommia_ulmoides/ny1152-05-3.jpg
13291670648778.jpg,Fagus grandifolia,field,9,dataset/images/field/fagus_grandifolia/13291670648778.jpg
13001305192446.jpg,Chionanthus virginicus,field,27,dataset/images/field/chionanthus_virginicus/13001305192446.jpg
wb1581-06-3.jpg,Albizia julibrissin,lab,24,dataset/images/lab/albizia_julibrissin/wb1581-06-3.jpg
ny1178-06-3.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1178-06-3.jpg
1258491122_0003.jpg,Paulownia tomentosa,field,15,dataset/images/field/paulownia_tomentosa/1258491122_0003.jpg
ny1031-01-3.jpg,Toona sinensis,lab,20,dataset/images/lab/toona_sinensis/ny1031-01-3.jpg
13291788885210.jpg,Castanea dentata,field,5,dataset/images/field/castanea_dentata/13291788885210.jpg
wb1086-08-3.jpg,Tsuga canadensis,lab,21,dataset/images/lab/tsuga_canadensis/wb1086-08-3.jpg
12992000785038.jpg,Eucommia ulmoides,field,8,dataset/images/field/eucommia_ulmoides/12992000785038.jpg
pi2614-07-2.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/pi2614-07-2.jpg
pi2534-05-4.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/pi2534-05-4.jpg
12992005705005.jpg,Populus deltoides,field,16,dataset/images/field/populus_deltoides/12992005705005.jpg
13001269150386.jpg,Catalpa bignonioides,field,26,dataset/images/field/catalpa_bignonioides/13001269150386.jpg
13001240193786.jpg,Asimina triloba,field,2,dataset/images/field/asimina_triloba/13001240193786.jpg
wb1046-08-4.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1046-08-4.jpg
wb1220-09-2.jpg,Magnolia acuminata,lab,12,dataset/images/lab/magnolia_acuminata/wb1220-09-2.jpg
13001240199874.jpg,Asimina triloba,field,2,dataset/images/field/asimina_triloba/13001240199874.jpg
pi0078-03-1.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi0078-03-1.jpg
1259110850_0113.jpg,Sassafras albidum,field,18,dataset/images/field/sassafras_albidum/1259110850_0113.jpg
wb1043-03-2.jpg,Sassafras albidum,lab,18,dataset/images/lab/sassafras_albidum/wb1043-03-2.jpg
pi2217-02-4.jpg,Chionanthus virginicus,lab,27,dataset/images/lab/chionanthus_virginicus/pi2217-02-4.jpg
ny1152-12-3.jpg,Eucommia ulmoides,lab,8,dataset/images/lab/eucommia_ulmoides/ny1152-12-3.jpg
ny1024-05-3.jpg,Larix decidua,lab,11,dataset/images/lab/larix_decidua/ny1024-05-3.jpg
wb1047-09-4.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1047-09-4.jpg
1259118878_0075.jpg,Carpinus betulus,field,4,dataset/images/field/carpinus_betulus/1259118878_0075.jpg
wb1458-01-3.jpg,Magnolia grandiflora,lab,13,dataset/images/lab/magnolia_grandiflora/wb1458-01-3.jpg
pi2214-05-1.jpg,Chionanthus virginicus,lab,27,dataset/images/lab/chionanthus_virginicus/pi2214-05-1.jpg
pi2217-11-4.jpg,Chionanthus virginicus,lab,27,dataset/images/lab/chionanthus_virginicus/pi2217-11-4.jpg
ny1179-03-2.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1179-03-2.jpg
ny1015-04-1.jpg,Carpinus betulus,lab,4,dataset/images/lab/carpinus_betulus/ny1015-04-1.jpg
13001269158642.jpg,Catalpa bignonioides,field,26,dataset/images/field/catalpa_bignonioides/13001269158642.jpg
wb1087-06-2.jpg,Tsuga canadensis,lab,21,dataset/images/lab/tsuga_canadensis/wb1087-06-2.jpg
wb1580-10-3.jpg,Albizia julibrissin,lab,24,dataset/images/lab/albizia_julibrissin/wb1580-10-3.jpg
ny1140-07-1.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1140-07-1.jpg
wb1263-03-4.jpg,Paulownia tomentosa,lab,15,dataset/images/lab/paulownia_tomentosa/wb1263-03-4.jpg
ny1048-05-3.jpg,Ulmus pumila,lab,23,dataset/images/lab/ulmus_pumila/ny1048-05-3.jpg
ny1142-06-1.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1142-06-1.jpg
ny1142-03-4.jpg,Tilia cordata,lab,19,dataset/images/lab/tilia_cordata/ny1142-03-4.jpg
wb1372-08-3.jpg,Ficus carica,lab,28,dataset/images/lab/ficus_carica/wb1372-08-3.jpg
12992005717334.jpg,Populus deltoides,field,16,dataset/images/field/populus_deltoides/12992005717334.jpg
13291670644164.jpg,Fagus grandifolia,field,9,dataset/images/field/fagus_grandifolia/13291670644164.jpg
ny1048-04-3.jpg,Ulmus pumila,lab,23,dataset/images/lab/ulmus_pumila/ny1048-04-3.jpg
13291661483121.jpg,Betula alleghaniensis,field,25,dataset/images/field/betula_alleghaniensis/13291661483121.jpg
wb1264-07-3.jpg,Paulownia tomentosa,lab,15,dataset/images/lab/paulownia_tomentosa/wb1264-07-3.jpg
pi2479-03-4.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi2479-03-4.jpg
pi2768-02-1.jpg,Gleditsia triacanthos,lab,10,dataset/images/lab/gleditsia_triacanthos/pi2768-02-1.jpg
wb1046-09-4.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1046-09-4.jpg
wb1048-06-4.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1048-06-4.jpg
wb1370-01-3.jpg,Ficus carica,lab,28,dataset/images/lab/ficus_carica/wb1370-01-3.jpg
ny1080-06-4.jpg,Acer campestre,lab,1,dataset/images/lab/acer_campestre/ny1080-06-4.jpg
12991999296325.jpg,Cercis canadensis,field,7,dataset/images/field/cercis_canadensis/12991999296325.jpg
pi2615-01-4.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/pi2615-01-4.jpg
13291717343237.jpg,Ulmus glabra,field,22,dataset/images/field/ulmus_glabra/13291717343237.jpg
ny1022-08-2.jpg,Larix decidua,lab,11,dataset/images/lab/larix_decidua/ny1022-08-2.jpg
wb1001-03-2.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1001-03-2.jpg
pi2214-01-2.jpg,Chionanthus virginicus,lab,27,dataset/images/lab/chionanthus_virginicus/pi2214-01-2.jpg
wb1413-10-4.jpg,Castanea dentata,lab,5,dataset/images/lab/castanea_dentata/wb1413-10-4.jpg
13291717342218.jpg,Ulmus glabra,field,22,dataset/images/field/ulmus_glabra/13291717342218.jpg
wb1582-04-3.jpg,Albizia julibrissin,lab,24,dataset/images/lab/albizia_julibrissin/wb1582-04-3.jpg
ny1035-07-2.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1035-07-2.jpg
12995309745884.jpg,Abies concolor,field,0,dataset/images/field/abies_concolor/12995309745884.jpg
wb1395-06-3.jpg,Betula alleghaniensis,lab,25,dataset/images/lab/betula_alleghaniensis/wb1395-06-3.jpg
12991999217749.jpg,Cercis canadensis,field,7,dataset/images/field/cercis_canadensis/12991999217749.jpg
pi2478-05-2.jpg,Robinia pseudo-acacia,lab,17,dataset/images/lab/robinia_pseudo-acacia/pi2478-05-2.jpg
ny1157-08-1.jpg,Abies concolor,lab,0,dataset/images/lab/abies_concolor/ny1157-08-1.jpg
wb1372-10-3.jpg,Ficus carica,lab,28,dataset/images/lab/ficus_carica/wb1372-10-3.jpg
wb1394-09-1.jpg,Betula alleghaniensis,lab,25,dataset/images/lab/betula_alleghaniensis/wb1394-09-1.jpg
ny1024-05-2.jpg,Larix decidua,lab,11,dataset/images/lab/larix_decidua/ny1024-05-2.jpg
wb1459-06-3.jpg,Magnolia grandiflora,lab,13,dataset/images/lab/magnolia_grandiflora/wb1459-06-3.jpg
wb1221-03-3.jpg,Magnolia acuminata,lab,12,dataset/images/lab/magnolia_acuminata/wb1221-03-3.jpg
wb1003-02-2.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1003-02-2.jpg
13291788888636.jpg,Castanea dentata,field,5,dataset/images/field/castanea_dentata/13291788888636.jpg
pi2788-09-3.jpg,Catalpa bignonioides,lab,26,dataset/images/lab/catalpa_bignonioides/pi2788-09-3.jpg
ny1037-03-1.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1037-03-1.jpg
13291661486870.jpg,Betula alleghaniensis,field,25,dataset/images/field/betula_alleghaniensis/13291661486870.jpg
wb1003-08-4.jpg,Fagus grandifolia,lab,9,dataset/images/lab/fagus_grandifolia/wb1003-08-4.jpg
wb1047-06-3.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1047-06-3.jpg
13001274157934.jpg,Cedrus atlantica,field,6,dataset/images/field/cedrus_atlantica/13001274157934.jpg
13001274154926.jpg,Cedrus atlantica,field,6,dataset/images/field/cedrus_atlantica/13001274154926.jpg
pi2216-03-3.jpg,Chionanthus virginicus,lab,27,dataset/images/lab/chionanthus_virginicus/pi2216-03-3.jpg
ny1137-10-2.jpg,Cedrus atlantica,lab,6,dataset/images/lab/cedrus_atlantica/ny1137-10-2.jpg
wb1045-04-1.jpg,Sassafras albidum,lab,18,dataset/images/lab/sassafras_albidum/wb1045-04-1.jpg
wb1221-04-3.jpg,Magnolia acuminata,lab,12,dataset/images/lab/magnolia_acuminata/wb1221-04-3.jpg
ny1014-08-2.jpg,Carpinus betulus,lab,4,dataset/images/lab/carpinus_betulus/ny1014-08-2.jpg
13002223735428.jpg,Tsuga canadensis,field,21,dataset/images/field/tsuga_canadensis/13002223735428.jpg
13001305191249.jpg,Chionanthus virginicus,field,27,dataset/images/field/chionanthus_virginicus/13001305191249.jpg
wb1043-09-2.jpg,Sassafras albidum,lab,18,dataset/images/lab/sassafras_albidum/wb1043-09-2.jpg
pi2783-03-2.jpg,Catalpa bignonioides,lab,26,dataset/images/lab/catalpa_bignonioides/pi2783-03-2.jpg
1259044643_0010.jpg,Robinia pseudo-acacia,field,17,dataset/images/field/robinia_pseudo-acacia/1259044643_0010.jpg
13291717347959.jpg,Ulmus glabra,field,22,dataset/images/field/ulmus_glabra/13291717347959.jpg
ny1152-07-1.jpg,Eucommia ulmoides,lab,8,dataset/images/lab/eucommia_ulmoides/ny1152-07-1.jpg
wb1048-12-1.jpg,Morus alba,lab,14,dataset/images/lab/morus_alba/wb1048-12-1.jpg
ny1048-01-1.jpg,Ulmus pumila,lab,23,dataset/images/lab/ulmus_pumila/ny1048-01-1.jpg
wb1217-02-3.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/wb1217-02-3.jpg
wb1372-07-4.jpg,Ficus carica,lab,28,dataset/images/lab/ficus_carica/wb1372-07-4.jpg
1258480015_0003.jpg,Robinia pseudo-acacia,field,17,dataset/images/field/robinia_pseudo-acacia/1258480015_0003.jpg
wb1263-07-2.jpg,Paulownia tomentosa,lab,15,dataset/images/lab/paulownia_tomentosa/wb1263-07-2.jpg
ny1036-05-3.jpg,Betula jacqemontii,lab,3,dataset/images/lab/betula_jacqemontii/ny1036-05-3.jpg
13002220997041.jpg,Tilia cordata,field,19,dataset/images/field/tilia_cordata/13002220997041.jpg
ny1074-08-4.jpg,Ulmus glabra,lab,22,dataset/images/lab/ulmus_glabra/ny1074-08-4.jpg
13291736098862.jpg,Ulmus pumila,field,23,dataset/images/field/ulmus_pumila/13291736098862.jpg
ny1074-03-4.jpg,Ulmus glabra,lab,22,dataset/images/lab/ulmus_glabra/ny1074-03-4.jpg
13002220991690.jpg,Tilia cordata,field,19,dataset/images/field/tilia_cordata/13002220991690.jpg
pi2534-01-1.jpg,Ulmus rubra,lab,29,dataset/images/lab/ulmus_rubra/pi2534-01-1.jpg
